_id,id,year,state_name,state_code,district_name,district_code,crop_name,crop_code,crop_type,season,area,area_unit,production,production_unit,yield,yield_unit
9901,9900,1997-1998,West Bengal,19,Bankura,305,Arecanut,507.0,Spices,Whole Year,5.0,Hectare,12.0,Tonnes,2.4,Tonnes/Hectare
9902,9901,1997-1998,West Bengal,19,Bankura,305,Arhar/Tur,202.0,Pulses,Whole Year,205.0,Hectare,110.0,Tonnes,0.537,Tonnes/Hectare
9903,9902,1997-1998,West Bengal,19,Bankura,305,Bajra,103.0,Cereals,Kharif,162.0,Hectare,73.0,Tonnes,0.451,Tonnes/Hectare
9904,9903,1997-1998,West Bengal,19,Bankura,305,Coconut,1006.0,Oilseeds,Whole Year,135.0,Hectare,769900.0,Tonnes,5702.963,Tonnes/Hectare
9905,9904,1997-1998,West Bengal,19,Bankura,305,Dry Chillies,502.0,Spices,Whole Year,1325.0,Hectare,1089.0,Tonnes,0.822,Tonnes/Hectare
9906,9905,1997-1998,West Bengal,19,Bankura,305,Gram,201.0,Pulses,Rabi,83.0,Hectare,10.0,Tonnes,0.12,Tonnes/Hectare
9907,9906,1997-1998,West Bengal,19,Bankura,305,Groundnut,1001.0,Oilseeds,Whole Year,574.0,Hectare,558.0,Tonnes,0.972,Tonnes/Hectare
9908,9907,1997-1998,West Bengal,19,Bankura,305,Horse-Gram,206.0,Pulses,Kharif,190.0,Hectare,45.0,Tonnes,0.237,Tonnes/Hectare
9909,9908,1997-1998,West Bengal,19,Bankura,305,Jowar,102.0,Cereals,Whole Year,155.0,Hectare,74.0,Tonnes,0.477,Tonnes/Hectare
9910,9909,1997-1998,West Bengal,19,Bankura,305,Jute,1102.0,Fiber Crops,Kharif,583.0,Hectare,11560.0,Tonnes,19.828,Tonnes/Hectare
9911,9910,1997-1998,West Bengal,19,Bankura,305,Khesari,521.0,Spices,Rabi,59.0,Hectare,80.0,Tonnes,1.356,Tonnes/Hectare
9912,9911,1997-1998,West Bengal,19,Bankura,305,Linseed,1005.0,Oilseeds,Whole Year,527.0,Hectare,50.0,Tonnes,0.095,Tonnes/Hectare
9913,9912,1997-1998,West Bengal,19,Bankura,305,Maize,104.0,Cereals,Whole Year,500.0,Hectare,380.0,Tonnes,0.76,Tonnes/Hectare
9914,9913,1997-1998,West Bengal,19,Bankura,305,Masoor,205.0,Pulses,Rabi,484.0,Hectare,200.0,Tonnes,0.413,Tonnes/Hectare
9915,9914,1997-1998,West Bengal,19,Bankura,305,Moong(Green Gram),204.0,Pulses,Kharif,100.0,Hectare,51.0,Tonnes,0.51,Tonnes/Hectare
9916,9915,1997-1998,West Bengal,19,Bankura,305,Moong(Green Gram),204.0,Pulses,Rabi,100.0,Hectare,61.0,Tonnes,0.61,Tonnes/Hectare
9917,9916,1997-1998,West Bengal,19,Bankura,305,Moong(Green Gram),204.0,Pulses,Summer,125.0,Hectare,4.0,Tonnes,0.032,Tonnes/Hectare
9918,9917,1997-1998,West Bengal,19,Bankura,305,Moong(Green Gram),204.0,Pulses,Total,325.0,Hectare,116.0,Tonnes,0.357,Tonnes/Hectare
9919,9918,1997-1998,West Bengal,19,Bankura,305,Niger Seed,1010.0,Oilseeds,Rabi,3179900.0,Hectare,2118200.0,Tonnes,0.666,Tonnes/Hectare
9920,9919,1997-1998,West Bengal,19,Bankura,305,Niger Seed,1010.0,Oilseeds,Whole Year,65.0,Hectare,20.0,Tonnes,0.308,Tonnes/Hectare
9921,9920,1997-1998,West Bengal,19,Bankura,305,Other Kharif Pulses,288.0,Pulses,Kharif,103.0,Hectare,56.0,Tonnes,0.544,Tonnes/Hectare
9922,9921,1997-1998,West Bengal,19,Bankura,305,Potato,701.0,Vegetable,Whole Year,270442.0,Hectare,513121.0,Tonnes,1.897,Tonnes/Hectare
9923,9922,1997-1998,West Bengal,19,Bankura,305,Rapeseed &Mustard,1004.0,Oilseeds,Whole Year,12312.0,Hectare,8060.0,Tonnes,0.655,Tonnes/Hectare
9924,9923,1997-1998,West Bengal,19,Bankura,305,Rice,101.0,Cereals,Autumn,38211.0,Hectare,88120.0,Tonnes,2.306,Tonnes/Hectare
9925,9924,1997-1998,West Bengal,19,Bankura,305,Rice,101.0,Cereals,Summer,44617.0,Hectare,135640.0,Tonnes,3.04,Tonnes/Hectare
9926,9925,1997-1998,West Bengal,19,Bankura,305,Rice,101.0,Cereals,Total,437275.0,Hectare,1197350.0,Tonnes,2.738,Tonnes/Hectare
9927,9926,1997-1998,West Bengal,19,Bankura,305,Rice,101.0,Cereals,Winter,354447.0,Hectare,973590.0,Tonnes,2.747,Tonnes/Hectare
9928,9927,1997-1998,West Bengal,19,Bankura,305,Safflower,1008.0,Oilseeds,Whole Year,200.0,Hectare,100.0,Tonnes,0.5,Tonnes/Hectare
9929,9928,1997-1998,West Bengal,19,Bankura,305,Sannhamp,1104.0,Fiber Crops,Whole Year,449.0,Hectare,1998.0,Tonnes,4.45,Tonnes/Hectare
9930,9929,1997-1998,West Bengal,19,Bankura,305,Sesamum,1003.0,Oilseeds,Whole Year,18319.0,Hectare,12493.0,Tonnes,0.682,Tonnes/Hectare
9931,9930,1997-1998,West Bengal,19,Bankura,305,Small Millets,108.0,Cereals,Whole Year,265.0,Hectare,104.0,Tonnes,0.392,Tonnes/Hectare
9932,9931,1997-1998,West Bengal,19,Bankura,305,Soyabean,1009.0,Oilseeds,Kharif,338.0,Hectare,168.0,Tonnes,0.497,Tonnes/Hectare
9933,9932,1997-1998,West Bengal,19,Bankura,305,Sugarcane,401.0,Sugar,Whole Year,468.0,Hectare,39520.0,Tonnes,84.444,Tonnes/Hectare
9934,9933,1997-1998,West Bengal,19,Bankura,305,Turmeric,504.0,Spices,Whole Year,175.0,Hectare,261.0,Tonnes,1.491,Tonnes/Hectare
9935,9934,1997-1998,West Bengal,19,Bankura,305,Urad,203.0,Pulses,Kharif,724.0,Hectare,430.0,Tonnes,0.594,Tonnes/Hectare
9936,9935,1997-1998,West Bengal,19,Bankura,305,Wheat,106.0,Cereals,Rabi,7167.0,Hectare,12200.0,Tonnes,1.702,Tonnes/Hectare
9937,9936,1997-1998,West Bengal,19,Birbhum,307,Arecanut,507.0,Spices,Whole Year,17.0,Hectare,22.0,Tonnes,1.294,Tonnes/Hectare
9938,9937,1997-1998,West Bengal,19,Birbhum,307,Arhar/Tur,202.0,Pulses,Whole Year,101.0,Hectare,50.0,Tonnes,0.495,Tonnes/Hectare
9939,9938,1997-1998,West Bengal,19,Birbhum,307,Bajra,103.0,Cereals,Kharif,30.0,Hectare,19.0,Tonnes,0.633,Tonnes/Hectare
9940,9939,1997-1998,West Bengal,19,Birbhum,307,Barley,107.0,Cereals,Whole Year,376.0,Hectare,370.0,Tonnes,0.984,Tonnes/Hectare
9941,9940,1997-1998,West Bengal,19,Birbhum,307,Coconut,1006.0,Oilseeds,Whole Year,296.0,Hectare,1480000.0,Tonnes,5000.0,Tonnes/Hectare
9942,9941,1997-1998,West Bengal,19,Birbhum,307,Dry Chillies,502.0,Spices,Whole Year,472.0,Hectare,790.0,Tonnes,1.674,Tonnes/Hectare
9943,9942,1997-1998,West Bengal,19,Birbhum,307,Gram,201.0,Pulses,Rabi,4204.0,Hectare,2490.0,Tonnes,0.592,Tonnes/Hectare
9944,9943,1997-1998,West Bengal,19,Birbhum,307,Groundnut,1001.0,Oilseeds,Whole Year,206.0,Hectare,57.0,Tonnes,0.277,Tonnes/Hectare
9945,9944,1997-1998,West Bengal,19,Birbhum,307,Horse-Gram,206.0,Pulses,Kharif,43.0,Hectare,22.0,Tonnes,0.512,Tonnes/Hectare
9946,9945,1997-1998,West Bengal,19,Birbhum,307,Jowar,102.0,Cereals,Whole Year,120.0,Hectare,78.0,Tonnes,0.65,Tonnes/Hectare
9947,9946,1997-1998,West Bengal,19,Birbhum,307,Jute,1102.0,Fiber Crops,Kharif,342.0,Hectare,6780.0,Tonnes,19.825,Tonnes/Hectare
9948,9947,1997-1998,West Bengal,19,Birbhum,307,Khesari,521.0,Spices,Rabi,2068.0,Hectare,2830.0,Tonnes,1.368,Tonnes/Hectare
9949,9948,1997-1998,West Bengal,19,Birbhum,307,Linseed,1005.0,Oilseeds,Whole Year,375.0,Hectare,50.0,Tonnes,0.133,Tonnes/Hectare
9950,9949,1997-1998,West Bengal,19,Birbhum,307,Maize,104.0,Cereals,Whole Year,44.0,Hectare,30.0,Tonnes,0.682,Tonnes/Hectare
9951,9950,1997-1998,West Bengal,19,Birbhum,307,Masoor,205.0,Pulses,Rabi,3810.0,Hectare,3870.0,Tonnes,1.016,Tonnes/Hectare
9952,9951,1997-1998,West Bengal,19,Birbhum,307,Mesta,1103.0,Fiber Crops,Kharif,55.0,Hectare,490.0,Tonnes,8.909,Tonnes/Hectare
9953,9952,1997-1998,West Bengal,19,Birbhum,307,Moong(Green Gram),204.0,Pulses,Kharif,4.0,Hectare,2.0,Tonnes,0.5,Tonnes/Hectare
9954,9953,1997-1998,West Bengal,19,Birbhum,307,Moong(Green Gram),204.0,Pulses,Summer,225.0,Hectare,8.0,Tonnes,0.036,Tonnes/Hectare
9955,9954,1997-1998,West Bengal,19,Birbhum,307,Moong(Green Gram),204.0,Pulses,Total,229.0,Hectare,10.0,Tonnes,0.044,Tonnes/Hectare
9956,9955,1997-1998,West Bengal,19,Birbhum,307,Niger Seed,1010.0,Oilseeds,Rabi,2066100.0,Hectare,1929800.0,Tonnes,0.934,Tonnes/Hectare
9957,9956,1997-1998,West Bengal,19,Birbhum,307,Other Kharif Pulses,288.0,Pulses,Kharif,171.0,Hectare,94.0,Tonnes,0.55,Tonnes/Hectare
9958,9957,1997-1998,West Bengal,19,Birbhum,307,Potato,701.0,Vegetable,Whole Year,1174834.0,Hectare,1227681.0,Tonnes,1.045,Tonnes/Hectare
9959,9958,1997-1998,West Bengal,19,Birbhum,307,Rapeseed &Mustard,1004.0,Oilseeds,Whole Year,18011.0,Hectare,18360.0,Tonnes,1.019,Tonnes/Hectare
9960,9959,1997-1998,West Bengal,19,Birbhum,307,Rice,101.0,Cereals,Autumn,8342.0,Hectare,20290.0,Tonnes,2.432,Tonnes/Hectare
9961,9960,1997-1998,West Bengal,19,Birbhum,307,Rice,101.0,Cereals,Summer,50150.0,Hectare,158930.0,Tonnes,3.169,Tonnes/Hectare
9962,9961,1997-1998,West Bengal,19,Birbhum,307,Rice,101.0,Cereals,Total,368483.0,Hectare,1020060.0,Tonnes,2.768,Tonnes/Hectare
9963,9962,1997-1998,West Bengal,19,Birbhum,307,Rice,101.0,Cereals,Winter,309991.0,Hectare,840840.0,Tonnes,2.712,Tonnes/Hectare
9964,9963,1997-1998,West Bengal,19,Birbhum,307,Safflower,1008.0,Oilseeds,Whole Year,7500.0,Hectare,2200.0,Tonnes,0.293,Tonnes/Hectare
9965,9964,1997-1998,West Bengal,19,Birbhum,307,Sannhamp,1104.0,Fiber Crops,Whole Year,278.0,Hectare,1307.0,Tonnes,4.701,Tonnes/Hectare
9966,9965,1997-1998,West Bengal,19,Birbhum,307,Sesamum,1003.0,Oilseeds,Whole Year,1994.0,Hectare,809.0,Tonnes,0.406,Tonnes/Hectare
9967,9966,1997-1998,West Bengal,19,Birbhum,307,Soyabean,1009.0,Oilseeds,Kharif,91.0,Hectare,410.0,Tonnes,4.505,Tonnes/Hectare
9968,9967,1997-1998,West Bengal,19,Birbhum,307,Sugarcane,401.0,Sugar,Whole Year,1891.0,Hectare,79820.0,Tonnes,42.21,Tonnes/Hectare
9969,9968,1997-1998,West Bengal,19,Birbhum,307,Turmeric,504.0,Spices,Whole Year,246.0,Hectare,248.0,Tonnes,1.008,Tonnes/Hectare
9970,9969,1997-1998,West Bengal,19,Birbhum,307,Urad,203.0,Pulses,Kharif,569.0,Hectare,340.0,Tonnes,0.598,Tonnes/Hectare
9971,9970,1997-1998,West Bengal,19,Birbhum,307,Wheat,106.0,Cereals,Rabi,21012.0,Hectare,59230.0,Tonnes,2.819,Tonnes/Hectare
9972,9971,1997-1998,West Bengal,19,Cooch Behar,308,Arecanut,507.0,Spices,Whole Year,1500.0,Hectare,3300.0,Tonnes,2.2,Tonnes/Hectare
9973,9972,1997-1998,West Bengal,19,Cooch Behar,308,Arhar/Tur,202.0,Pulses,Whole Year,12.0,Hectare,10.0,Tonnes,0.833,Tonnes/Hectare
9974,9973,1997-1998,West Bengal,19,Cooch Behar,308,Barley,107.0,Cereals,Whole Year,11.0,Hectare,10.0,Tonnes,0.909,Tonnes/Hectare
9975,9974,1997-1998,West Bengal,19,Cooch Behar,308,Coconut,1006.0,Oilseeds,Whole Year,600.0,Hectare,7200000.0,Tonnes,12000.0,Tonnes/Hectare
9976,9975,1997-1998,West Bengal,19,Cooch Behar,308,Dry Chillies,502.0,Spices,Whole Year,5150.0,Hectare,5596.0,Tonnes,1.087,Tonnes/Hectare
9977,9976,1997-1998,West Bengal,19,Cooch Behar,308,Jute,1102.0,Fiber Crops,Kharif,101570.0,Hectare,884370.0,Tonnes,8.707,Tonnes/Hectare
9978,9977,1997-1998,West Bengal,19,Cooch Behar,308,Khesari,521.0,Spices,Rabi,824.0,Hectare,690.0,Tonnes,0.837,Tonnes/Hectare
9979,9978,1997-1998,West Bengal,19,Cooch Behar,308,Linseed,1005.0,Oilseeds,Whole Year,1959.0,Hectare,560.0,Tonnes,0.286,Tonnes/Hectare
9980,9979,1997-1998,West Bengal,19,Cooch Behar,308,Maize,104.0,Cereals,Whole Year,7.0,Hectare,30.0,Tonnes,4.286,Tonnes/Hectare
9981,9980,1997-1998,West Bengal,19,Cooch Behar,308,Masoor,205.0,Pulses,Rabi,357.0,Hectare,140.0,Tonnes,0.392,Tonnes/Hectare
9982,9981,1997-1998,West Bengal,19,Cooch Behar,308,Mesta,1103.0,Fiber Crops,Kharif,2232.0,Hectare,21180.0,Tonnes,9.489,Tonnes/Hectare
9983,9982,1997-1998,West Bengal,19,Cooch Behar,308,Moong(Green Gram),204.0,Pulses,Rabi,347.0,Hectare,8.0,Tonnes,0.023,Tonnes/Hectare
9984,9983,1997-1998,West Bengal,19,Cooch Behar,308,Moong(Green Gram),204.0,Pulses,Summer,347.0,Hectare,8.0,Tonnes,0.023,Tonnes/Hectare
9985,9984,1997-1998,West Bengal,19,Cooch Behar,308,Moong(Green Gram),204.0,Pulses,Total,694.0,Hectare,16.0,Tonnes,0.023,Tonnes/Hectare
9986,9985,1997-1998,West Bengal,19,Cooch Behar,308,Niger Seed,1010.0,Oilseeds,Rabi,1403200.0,Hectare,614800.0,Tonnes,0.438,Tonnes/Hectare
9987,9986,1997-1998,West Bengal,19,Cooch Behar,308,Niger Seed,1010.0,Oilseeds,Whole Year,3710.0,Hectare,2226.0,Tonnes,0.6,Tonnes/Hectare
9988,9987,1997-1998,West Bengal,19,Cooch Behar,308,Potato,701.0,Vegetable,Whole Year,799858.0,Hectare,744428.0,Tonnes,0.931,Tonnes/Hectare
9989,9988,1997-1998,West Bengal,19,Cooch Behar,308,Ragi,105.0,Cereals,Autumn,5.0,Hectare,2.0,Tonnes,0.4,Tonnes/Hectare
9990,9989,1997-1998,West Bengal,19,Cooch Behar,308,Rapeseed &Mustard,1004.0,Oilseeds,Whole Year,7762.0,Hectare,3030.0,Tonnes,0.39,Tonnes/Hectare
9991,9990,1997-1998,West Bengal,19,Cooch Behar,308,Rice,101.0,Cereals,Autumn,34950.0,Hectare,53050.0,Tonnes,1.518,Tonnes/Hectare
9992,9991,1997-1998,West Bengal,19,Cooch Behar,308,Rice,101.0,Cereals,Summer,16269.0,Hectare,38900.0,Tonnes,2.391,Tonnes/Hectare
9993,9992,1997-1998,West Bengal,19,Cooch Behar,308,Rice,101.0,Cereals,Total,273683.0,Hectare,369090.0,Tonnes,1.349,Tonnes/Hectare
9994,9993,1997-1998,West Bengal,19,Cooch Behar,308,Rice,101.0,Cereals,Winter,222464.0,Hectare,277140.0,Tonnes,1.246,Tonnes/Hectare
9995,9994,1997-1998,West Bengal,19,Cooch Behar,308,Sesamum,1003.0,Oilseeds,Whole Year,601.0,Hectare,332.0,Tonnes,0.552,Tonnes/Hectare
9996,9995,1997-1998,West Bengal,19,Cooch Behar,308,Small Millets,108.0,Cereals,Whole Year,1050.0,Hectare,960.0,Tonnes,0.914,Tonnes/Hectare
9997,9996,1997-1998,West Bengal,19,Cooch Behar,308,Turmeric,504.0,Spices,Whole Year,550.0,Hectare,825.0,Tonnes,1.5,Tonnes/Hectare
9998,9997,1997-1998,West Bengal,19,Cooch Behar,308,Urad,203.0,Pulses,Kharif,2474.0,Hectare,1670.0,Tonnes,0.675,Tonnes/Hectare
9999,9998,1997-1998,West Bengal,19,Cooch Behar,308,Urad,203.0,Pulses,Rabi,3515.0,Hectare,2109.0,Tonnes,0.6,Tonnes/Hectare
10000,9999,1997-1998,West Bengal,19,Cooch Behar,308,Urad,203.0,Pulses,Total,5989.0,Hectare,3779.0,Tonnes,0.631,Tonnes/Hectare
10001,10000,1997-1998,West Bengal,19,Cooch Behar,308,Wheat,106.0,Cereals,Rabi,21710.0,Hectare,32700.0,Tonnes,1.506,Tonnes/Hectare
10002,10001,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Arecanut,507.0,Spices,Whole Year,49.0,Hectare,59.0,Tonnes,1.204,Tonnes/Hectare
10003,10002,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Arhar/Tur,202.0,Pulses,Whole Year,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare
10004,10003,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Barley,107.0,Cereals,Whole Year,13.0,Hectare,1.0,Tonnes,0.077,Tonnes/Hectare
10005,10004,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Coconut,1006.0,Oilseeds,Whole Year,147.0,Hectare,2680500.0,Tonnes,18234.694,Tonnes/Hectare
10006,10005,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Dry Chillies,502.0,Spices,Whole Year,2497.0,Hectare,1239.0,Tonnes,0.496,Tonnes/Hectare
10007,10006,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Gram,201.0,Pulses,Rabi,236.0,Hectare,200.0,Tonnes,0.847,Tonnes/Hectare
10008,10007,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Horse-Gram,206.0,Pulses,Kharif,85.0,Hectare,40.0,Tonnes,0.471,Tonnes/Hectare
10009,10008,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Jute,1102.0,Fiber Crops,Kharif,59370.0,Hectare,476630.0,Tonnes,8.028,Tonnes/Hectare
10010,10009,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Khesari,521.0,Spices,Rabi,8.0,Hectare,10.0,Tonnes,1.25,Tonnes/Hectare
10011,10010,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Maize,104.0,Cereals,Whole Year,37.0,Hectare,140.0,Tonnes,3.784,Tonnes/Hectare
10012,10011,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Masoor,205.0,Pulses,Rabi,120.0,Hectare,70.0,Tonnes,0.583,Tonnes/Hectare
10013,10012,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Mesta,1103.0,Fiber Crops,Kharif,1098.0,Hectare,11290.0,Tonnes,10.282,Tonnes/Hectare
10014,10013,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Moong(Green Gram),204.0,Pulses,Rabi,60.0,Hectare,49.0,Tonnes,0.817,Tonnes/Hectare
10015,10014,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Niger Seed,1010.0,Oilseeds,Rabi,1104600.0,Hectare,720300.0,Tonnes,0.652,Tonnes/Hectare
10016,10015,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Niger Seed,1010.0,Oilseeds,Whole Year,40.0,Hectare,19.0,Tonnes,0.475,Tonnes/Hectare
10017,10016,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Potato,701.0,Vegetable,Whole Year,628997.0,Hectare,509966.0,Tonnes,0.811,Tonnes/Hectare
10018,10017,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Rapeseed &Mustard,1004.0,Oilseeds,Whole Year,10880.0,Hectare,7100.0,Tonnes,0.653,Tonnes/Hectare
10019,10018,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Rice,101.0,Cereals,Autumn,4783.0,Hectare,4890.0,Tonnes,1.022,Tonnes/Hectare
10020,10019,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Rice,101.0,Cereals,Summer,17674.0,Hectare,47620.0,Tonnes,2.694,Tonnes/Hectare
10021,10020,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Rice,101.0,Cereals,Total,197307.0,Hectare,409580.0,Tonnes,2.076,Tonnes/Hectare
10022,10021,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Rice,101.0,Cereals,Winter,174850.0,Hectare,357070.0,Tonnes,2.042,Tonnes/Hectare
10023,10022,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Sesamum,1003.0,Oilseeds,Whole Year,126.0,Hectare,84.0,Tonnes,0.667,Tonnes/Hectare
10024,10023,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Small Millets,108.0,Cereals,Whole Year,25.0,Hectare,8.0,Tonnes,0.32,Tonnes/Hectare
10025,10024,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Sugarcane,401.0,Sugar,Whole Year,16.0,Hectare,1190.0,Tonnes,74.375,Tonnes/Hectare
10026,10025,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Turmeric,504.0,Spices,Whole Year,310.0,Hectare,1042.0,Tonnes,3.361,Tonnes/Hectare
10027,10026,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Urad,203.0,Pulses,Kharif,2155.0,Hectare,1060.0,Tonnes,0.492,Tonnes/Hectare
10028,10027,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Urad,203.0,Pulses,Rabi,3575.0,Hectare,3242.0,Tonnes,0.907,Tonnes/Hectare
10029,10028,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Urad,203.0,Pulses,Total,5730.0,Hectare,4302.0,Tonnes,0.751,Tonnes/Hectare
10030,10029,1997-1998,West Bengal,19,Dakshin Dinajpur,310,Wheat,106.0,Cereals,Rabi,6347.0,Hectare,15690.0,Tonnes,2.472,Tonnes/Hectare
10031,10030,1997-1998,West Bengal,19,Darjeeling,309,Arecanut,507.0,Spices,Whole Year,236.0,Hectare,79.0,Tonnes,0.335,Tonnes/Hectare
10032,10031,1997-1998,West Bengal,19,Darjeeling,309,Cardamom,506.0,Spices,Whole Year,2674.0,Hectare,7.0,Tonnes,0.003,Tonnes/Hectare
10033,10032,1997-1998,West Bengal,19,Darjeeling,309,Coconut,1006.0,Oilseeds,Whole Year,120.0,Hectare,574000.0,Tonnes,4783.333,Tonnes/Hectare
10034,10033,1997-1998,West Bengal,19,Darjeeling,309,Dry Chillies,502.0,Spices,Whole Year,400.0,Hectare,296.0,Tonnes,0.74,Tonnes/Hectare
10035,10034,1997-1998,West Bengal,19,Darjeeling,309,Jute,1102.0,Fiber Crops,Kharif,2250.0,Hectare,20030.0,Tonnes,8.902,Tonnes/Hectare
10036,10035,1997-1998,West Bengal,19,Darjeeling,309,Linseed,1005.0,Oilseeds,Whole Year,762.0,Hectare,260.0,Tonnes,0.341,Tonnes/Hectare
10037,10036,1997-1998,West Bengal,19,Darjeeling,309,Maize,104.0,Cereals,Whole Year,22618.0,Hectare,87130.0,Tonnes,3.852,Tonnes/Hectare
10038,10037,1997-1998,West Bengal,19,Darjeeling,309,Moong(Green Gram),204.0,Pulses,Kharif,35.0,Hectare,21.0,Tonnes,0.6,Tonnes/Hectare
10039,10038,1997-1998,West Bengal,19,Darjeeling,309,Moong(Green Gram),204.0,Pulses,Rabi,115.0,Hectare,3.0,Tonnes,0.026,Tonnes/Hectare
10040,10039,1997-1998,West Bengal,19,Darjeeling,309,Moong(Green Gram),204.0,Pulses,Summer,115.0,Hectare,3.0,Tonnes,0.026,Tonnes/Hectare
10041,10040,1997-1998,West Bengal,19,Darjeeling,309,Moong(Green Gram),204.0,Pulses,Total,265.0,Hectare,27.0,Tonnes,0.102,Tonnes/Hectare
10042,10041,1997-1998,West Bengal,19,Darjeeling,309,Niger Seed,1010.0,Oilseeds,Rabi,105600.0,Hectare,42900.0,Tonnes,0.406,Tonnes/Hectare
10043,10042,1997-1998,West Bengal,19,Darjeeling,309,Other Kharif Pulses,288.0,Pulses,Kharif,95.0,Hectare,62.0,Tonnes,0.653,Tonnes/Hectare
10044,10043,1997-1998,West Bengal,19,Darjeeling,309,Potato,701.0,Vegetable,Whole Year,196568.0,Hectare,230344.0,Tonnes,1.172,Tonnes/Hectare
10045,10044,1997-1998,West Bengal,19,Darjeeling,309,Ragi,105.0,Cereals,Autumn,11260.0,Hectare,13512.0,Tonnes,1.2,Tonnes/Hectare
10046,10045,1997-1998,West Bengal,19,Darjeeling,309,Rapeseed &Mustard,1004.0,Oilseeds,Whole Year,19.0,Hectare,10.0,Tonnes,0.526,Tonnes/Hectare
10047,10046,1997-1998,West Bengal,19,Darjeeling,309,Rice,101.0,Cereals,Autumn,6540.0,Hectare,4230.0,Tonnes,0.647,Tonnes/Hectare
10048,10047,1997-1998,West Bengal,19,Darjeeling,309,Rice,101.0,Cereals,Summer,125.0,Hectare,350.0,Tonnes,2.8,Tonnes/Hectare
10049,10048,1997-1998,West Bengal,19,Darjeeling,309,Rice,101.0,Cereals,Total,35549.0,Hectare,39540.0,Tonnes,1.112,Tonnes/Hectare
10050,10049,1997-1998,West Bengal,19,Darjeeling,309,Rice,101.0,Cereals,Winter,28884.0,Hectare,34960.0,Tonnes,1.21,Tonnes/Hectare
10051,10050,1997-1998,West Bengal,19,Darjeeling,309,Sesamum,1003.0,Oilseeds,Whole Year,275.0,Hectare,159.0,Tonnes,0.578,Tonnes/Hectare
10052,10051,1997-1998,West Bengal,19,Darjeeling,309,Small Millets,108.0,Cereals,Whole Year,500.0,Hectare,700.0,Tonnes,1.4,Tonnes/Hectare
10053,10052,1997-1998,West Bengal,19,Darjeeling,309,Soyabean,1009.0,Oilseeds,Kharif,533.0,Hectare,348.0,Tonnes,0.653,Tonnes/Hectare
10054,10053,1997-1998,West Bengal,19,Darjeeling,309,Turmeric,504.0,Spices,Whole Year,155.0,Hectare,120.0,Tonnes,0.774,Tonnes/Hectare
10055,10054,1997-1998,West Bengal,19,Darjeeling,309,Urad,203.0,Pulses,Kharif,103.0,Hectare,800.0,Tonnes,7.767,Tonnes/Hectare
10056,10055,1997-1998,West Bengal,19,Darjeeling,309,Urad,203.0,Pulses,Rabi,92.0,Hectare,56.0,Tonnes,0.609,Tonnes/Hectare
10057,10056,1997-1998,West Bengal,19,Darjeeling,309,Urad,203.0,Pulses,Total,195.0,Hectare,856.0,Tonnes,4.39,Tonnes/Hectare
10058,10057,1997-1998,West Bengal,19,Darjeeling,309,Wheat,106.0,Cereals,Rabi,4360.0,Hectare,6420.0,Tonnes,1.472,Tonnes/Hectare
10059,10058,1997-1998,West Bengal,19,Hooghly,312,Arecanut,507.0,Spices,Whole Year,175.0,Hectare,343.0,Tonnes,1.96,Tonnes/Hectare
10060,10059,1997-1998,West Bengal,19,Hooghly,312,Coconut,1006.0,Oilseeds,Whole Year,1000.0,Hectare,20000000.0,Tonnes,20000.0,Tonnes/Hectare
10061,10060,1997-1998,West Bengal,19,Hooghly,312,Dry Chillies,502.0,Spices,Whole Year,706.0,Hectare,537.0,Tonnes,0.761,Tonnes/Hectare
10062,10061,1997-1998,West Bengal,19,Hooghly,312,Gram,201.0,Pulses,Rabi,7.0,Hectare,4.0,Tonnes,0.571,Tonnes/Hectare
10063,10062,1997-1998,West Bengal,19,Hooghly,312,Groundnut,1001.0,Oilseeds,Whole Year,3741.0,Hectare,6435.0,Tonnes,1.72,Tonnes/Hectare
