_id,id,year,state_name,state_code,district_name,district_code,crop_name,crop_code,crop_type,season,area,area_unit,production,production_unit,yield,yield_unit
454796,454795,2022-2023,West Bengal,19,Birbhum,307,Gram,201.0,Pulses,Rabi,11492.0,Hectare,16844.0,Tonnes,1.466,Tonnes/Hectare
454797,454796,2022-2023,West Bengal,19,Birbhum,307,Groundnut,1001.0,Oilseeds,Autumn,825.0,Hectare,1510.0,Tonnes,1.83,Tonnes/Hectare
454798,454797,2022-2023,West Bengal,19,Birbhum,307,Groundnut,1001.0,Oilseeds,Rabi,57.0,Hectare,68.0,Tonnes,1.193,Tonnes/Hectare
454799,454798,2022-2023,West Bengal,19,Birbhum,307,Groundnut,1001.0,Oilseeds,Summer,97.0,Hectare,234.0,Tonnes,2.412,Tonnes/Hectare
454800,454799,2022-2023,West Bengal,19,Birbhum,307,Groundnut,1001.0,Oilseeds,Total,979.0,Hectare,1812.0,Tonnes,1.851,Tonnes/Hectare
454801,454800,2022-2023,West Bengal,19,Birbhum,307,Horse-Gram,206.0,Pulses,Rabi,45.0,Hectare,27.0,Tonnes,0.6,Tonnes/Hectare
454802,454801,2022-2023,West Bengal,19,Birbhum,307,Jute,1102.0,Fiber Crops,Kharif,148.0,Hectare,3121.0,Tonnes,21.088,Tonnes/Hectare
454803,454802,2022-2023,West Bengal,19,Birbhum,307,Khesari,521.0,Spices,Rabi,5136.0,Hectare,5186.0,Tonnes,1.01,Tonnes/Hectare
454804,454803,2022-2023,West Bengal,19,Birbhum,307,Linseed,1005.0,Oilseeds,Rabi,411.0,Hectare,137.0,Tonnes,0.333,Tonnes/Hectare
454805,454804,2022-2023,West Bengal,19,Birbhum,307,Maize,104.0,Cereals,Autumn,309.0,Hectare,1150.0,Tonnes,3.722,Tonnes/Hectare
454806,454805,2022-2023,West Bengal,19,Birbhum,307,Maize,104.0,Cereals,Rabi,806.0,Hectare,6013.0,Tonnes,7.46,Tonnes/Hectare
454807,454806,2022-2023,West Bengal,19,Birbhum,307,Maize,104.0,Cereals,Summer,961.0,Hectare,6576.0,Tonnes,6.843,Tonnes/Hectare
454808,454807,2022-2023,West Bengal,19,Birbhum,307,Maize,104.0,Cereals,Total,2076.0,Hectare,13739.0,Tonnes,6.618,Tonnes/Hectare
454809,454808,2022-2023,West Bengal,19,Birbhum,307,Masoor,205.0,Pulses,Rabi,20971.0,Hectare,20388.0,Tonnes,0.972,Tonnes/Hectare
454810,454809,2022-2023,West Bengal,19,Birbhum,307,Mesta,1103.0,Fiber Crops,Kharif,15.0,Hectare,213.0,Tonnes,14.2,Tonnes/Hectare
454811,454810,2022-2023,West Bengal,19,Birbhum,307,Moong(Green Gram),204.0,Pulses,Summer,2028.0,Hectare,2325.0,Tonnes,1.146,Tonnes/Hectare
454812,454811,2022-2023,West Bengal,19,Birbhum,307,Other Kharif Pulses,288.0,Pulses,Kharif,280.0,Hectare,216.0,Tonnes,0.771,Tonnes/Hectare
454813,454812,2022-2023,West Bengal,19,Birbhum,307,Peas & Beans (Pulses),213.0,Pulses,Rabi,364.0,Hectare,385.0,Tonnes,1.058,Tonnes/Hectare
454814,454813,2022-2023,West Bengal,19,Birbhum,307,Potato,701.0,Vegetable,Rabi,20593.0,Hectare,552479.0,Tonnes,26.828,Tonnes/Hectare
454815,454814,2022-2023,West Bengal,19,Birbhum,307,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,45319.0,Hectare,47624.0,Tonnes,1.051,Tonnes/Hectare
454816,454815,2022-2023,West Bengal,19,Birbhum,307,Rice,101.0,Cereals,Autumn,3110.0,Hectare,9116.0,Tonnes,2.931,Tonnes/Hectare
454817,454816,2022-2023,West Bengal,19,Birbhum,307,Rice,101.0,Cereals,Summer,87169.0,Hectare,315375.0,Tonnes,3.618,Tonnes/Hectare
454818,454817,2022-2023,West Bengal,19,Birbhum,307,Rice,101.0,Cereals,Total,269209.0,Hectare,868762.0,Tonnes,3.227,Tonnes/Hectare
454819,454818,2022-2023,West Bengal,19,Birbhum,307,Rice,101.0,Cereals,Winter,178930.0,Hectare,544271.0,Tonnes,3.042,Tonnes/Hectare
454820,454819,2022-2023,West Bengal,19,Birbhum,307,Safflower,1008.0,Oilseeds,Rabi,10.0,Hectare,6.0,Tonnes,0.6,Tonnes/Hectare
454821,454820,2022-2023,West Bengal,19,Birbhum,307,Sannhamp,1104.0,Fiber Crops,Kharif,30.0,Hectare,105.0,Tonnes,3.5,Tonnes/Hectare
454822,454821,2022-2023,West Bengal,19,Birbhum,307,Sesamum,1003.0,Oilseeds,Summer,5837.0,Hectare,5468.0,Tonnes,0.937,Tonnes/Hectare
454823,454822,2022-2023,West Bengal,19,Birbhum,307,Soyabean,1009.0,Oilseeds,Kharif,20.0,Hectare,39.0,Tonnes,1.95,Tonnes/Hectare
454824,454823,2022-2023,West Bengal,19,Birbhum,307,Sugarcane,401.0,Sugar,Whole Year,896.0,Hectare,75410.0,Tonnes,84.163,Tonnes/Hectare
454825,454824,2022-2023,West Bengal,19,Birbhum,307,Sunflower,1007.0,Oilseeds,Kharif,14.0,Hectare,8.0,Tonnes,0.571,Tonnes/Hectare
454826,454825,2022-2023,West Bengal,19,Birbhum,307,Urad,203.0,Pulses,Kharif,214.0,Hectare,156.0,Tonnes,0.729,Tonnes/Hectare
454827,454826,2022-2023,West Bengal,19,Birbhum,307,Urad,203.0,Pulses,Rabi,1320.0,Hectare,1203.0,Tonnes,0.911,Tonnes/Hectare
454828,454827,2022-2023,West Bengal,19,Birbhum,307,Urad,203.0,Pulses,Total,1534.0,Hectare,1359.0,Tonnes,0.886,Tonnes/Hectare
454829,454828,2022-2023,West Bengal,19,Birbhum,307,Wheat,106.0,Cereals,Rabi,20557.0,Hectare,62583.0,Tonnes,3.044,Tonnes/Hectare
454830,454829,2022-2023,West Bengal,19,Cooch Behar,308,Gram,201.0,Pulses,Rabi,81.0,Hectare,102.0,Tonnes,1.259,Tonnes/Hectare
454831,454830,2022-2023,West Bengal,19,Cooch Behar,308,Groundnut,1001.0,Oilseeds,Rabi,710.0,Hectare,1072.0,Tonnes,1.51,Tonnes/Hectare
454832,454831,2022-2023,West Bengal,19,Cooch Behar,308,Groundnut,1001.0,Oilseeds,Summer,235.0,Hectare,641.0,Tonnes,2.728,Tonnes/Hectare
454833,454832,2022-2023,West Bengal,19,Cooch Behar,308,Groundnut,1001.0,Oilseeds,Total,945.0,Hectare,1713.0,Tonnes,1.813,Tonnes/Hectare
454834,454833,2022-2023,West Bengal,19,Cooch Behar,308,Horse-Gram,206.0,Pulses,Rabi,80.0,Hectare,48.0,Tonnes,0.6,Tonnes/Hectare
454835,454834,2022-2023,West Bengal,19,Cooch Behar,308,Jute,1102.0,Fiber Crops,Kharif,55022.0,Hectare,616732.0,Tonnes,11.209,Tonnes/Hectare
454836,454835,2022-2023,West Bengal,19,Cooch Behar,308,Khesari,521.0,Spices,Rabi,2718.0,Hectare,3439.0,Tonnes,1.265,Tonnes/Hectare
454837,454836,2022-2023,West Bengal,19,Cooch Behar,308,Linseed,1005.0,Oilseeds,Rabi,381.0,Hectare,155.0,Tonnes,0.407,Tonnes/Hectare
454838,454837,2022-2023,West Bengal,19,Cooch Behar,308,Maize,104.0,Cereals,Autumn,2976.0,Hectare,9486.0,Tonnes,3.188,Tonnes/Hectare
454839,454838,2022-2023,West Bengal,19,Cooch Behar,308,Maize,104.0,Cereals,Rabi,38357.0,Hectare,98272.0,Tonnes,2.562,Tonnes/Hectare
454840,454839,2022-2023,West Bengal,19,Cooch Behar,308,Maize,104.0,Cereals,Summer,7592.0,Hectare,70504.0,Tonnes,9.287,Tonnes/Hectare
454841,454840,2022-2023,West Bengal,19,Cooch Behar,308,Maize,104.0,Cereals,Total,48925.0,Hectare,178262.0,Tonnes,3.644,Tonnes/Hectare
454842,454841,2022-2023,West Bengal,19,Cooch Behar,308,Masoor,205.0,Pulses,Rabi,3332.0,Hectare,1246.0,Tonnes,0.374,Tonnes/Hectare
454843,454842,2022-2023,West Bengal,19,Cooch Behar,308,Mesta,1103.0,Fiber Crops,Kharif,141.0,Hectare,1998.0,Tonnes,14.17,Tonnes/Hectare
454844,454843,2022-2023,West Bengal,19,Cooch Behar,308,Moong(Green Gram),204.0,Pulses,Kharif,25.0,Hectare,15.0,Tonnes,0.6,Tonnes/Hectare
454845,454844,2022-2023,West Bengal,19,Cooch Behar,308,Moong(Green Gram),204.0,Pulses,Rabi,100.0,Hectare,78.0,Tonnes,0.78,Tonnes/Hectare
454846,454845,2022-2023,West Bengal,19,Cooch Behar,308,Moong(Green Gram),204.0,Pulses,Summer,488.0,Hectare,505.0,Tonnes,1.035,Tonnes/Hectare
454847,454846,2022-2023,West Bengal,19,Cooch Behar,308,Moong(Green Gram),204.0,Pulses,Total,613.0,Hectare,598.0,Tonnes,0.976,Tonnes/Hectare
454848,454847,2022-2023,West Bengal,19,Cooch Behar,308,Niger Seed,1010.0,Oilseeds,Kharif,110.0,Hectare,65.0,Tonnes,0.591,Tonnes/Hectare
454849,454848,2022-2023,West Bengal,19,Cooch Behar,308,Other Kharif Pulses,288.0,Pulses,Kharif,410.0,Hectare,258.0,Tonnes,0.629,Tonnes/Hectare
454850,454849,2022-2023,West Bengal,19,Cooch Behar,308,Peas & Beans (Pulses),213.0,Pulses,Rabi,1301.0,Hectare,1479.0,Tonnes,1.137,Tonnes/Hectare
454851,454850,2022-2023,West Bengal,19,Cooch Behar,308,Potato,701.0,Vegetable,Rabi,35328.0,Hectare,1126090.0,Tonnes,31.875,Tonnes/Hectare
454852,454851,2022-2023,West Bengal,19,Cooch Behar,308,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,39646.0,Hectare,28993.0,Tonnes,0.731,Tonnes/Hectare
454853,454852,2022-2023,West Bengal,19,Cooch Behar,308,Rice,101.0,Cereals,Autumn,11203.0,Hectare,30272.0,Tonnes,2.702,Tonnes/Hectare
454854,454853,2022-2023,West Bengal,19,Cooch Behar,308,Rice,101.0,Cereals,Summer,38831.0,Hectare,136335.0,Tonnes,3.511,Tonnes/Hectare
454855,454854,2022-2023,West Bengal,19,Cooch Behar,308,Rice,101.0,Cereals,Total,265678.0,Hectare,824634.0,Tonnes,3.104,Tonnes/Hectare
454856,454855,2022-2023,West Bengal,19,Cooch Behar,308,Rice,101.0,Cereals,Winter,215644.0,Hectare,658027.0,Tonnes,3.051,Tonnes/Hectare
454857,454856,2022-2023,West Bengal,19,Cooch Behar,308,Sannhamp,1104.0,Fiber Crops,Kharif,12.0,Hectare,96.0,Tonnes,8.0,Tonnes/Hectare
454858,454857,2022-2023,West Bengal,19,Cooch Behar,308,Sesamum,1003.0,Oilseeds,Summer,593.0,Hectare,596.0,Tonnes,1.005,Tonnes/Hectare
454859,454858,2022-2023,West Bengal,19,Cooch Behar,308,Sesamum,1003.0,Oilseeds,Total,773.0,Hectare,710.0,Tonnes,0.918,Tonnes/Hectare
454860,454859,2022-2023,West Bengal,19,Cooch Behar,308,Sesamum,1003.0,Oilseeds,Winter,180.0,Hectare,114.0,Tonnes,0.633,Tonnes/Hectare
454861,454860,2022-2023,West Bengal,19,Cooch Behar,308,Small Millets,108.0,Cereals,Autumn,68.0,Hectare,75.0,Tonnes,1.103,Tonnes/Hectare
454862,454861,2022-2023,West Bengal,19,Cooch Behar,308,Sugarcane,401.0,Sugar,Whole Year,113.0,Hectare,8819.0,Tonnes,78.044,Tonnes/Hectare
454863,454862,2022-2023,West Bengal,19,Cooch Behar,308,Sunflower,1007.0,Oilseeds,Kharif,60.0,Hectare,72.0,Tonnes,1.2,Tonnes/Hectare
454864,454863,2022-2023,West Bengal,19,Cooch Behar,308,Urad,203.0,Pulses,Kharif,1532.0,Hectare,1044.0,Tonnes,0.681,Tonnes/Hectare
454865,454864,2022-2023,West Bengal,19,Cooch Behar,308,Urad,203.0,Pulses,Rabi,910.0,Hectare,746.0,Tonnes,0.82,Tonnes/Hectare
454866,454865,2022-2023,West Bengal,19,Cooch Behar,308,Urad,203.0,Pulses,Total,2442.0,Hectare,1790.0,Tonnes,0.733,Tonnes/Hectare
454867,454866,2022-2023,West Bengal,19,Cooch Behar,308,Wheat,106.0,Cereals,Rabi,5404.0,Hectare,16387.0,Tonnes,3.032,Tonnes/Hectare
454868,454867,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Arhar/Tur,202.0,Pulses,Rabi,47.0,Hectare,99.0,Tonnes,2.106,Tonnes/Hectare
454869,454868,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Gram,201.0,Pulses,Rabi,267.0,Hectare,308.0,Tonnes,1.154,Tonnes/Hectare
454870,454869,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Groundnut,1001.0,Oilseeds,Summer,113.0,Hectare,157.0,Tonnes,1.389,Tonnes/Hectare
454871,454870,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Jute,1102.0,Fiber Crops,Kharif,18608.0,Hectare,279239.0,Tonnes,15.006,Tonnes/Hectare
454872,454871,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Khesari,521.0,Spices,Rabi,2116.0,Hectare,2170.0,Tonnes,1.026,Tonnes/Hectare
454873,454872,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Linseed,1005.0,Oilseeds,Rabi,56.0,Hectare,23.0,Tonnes,0.411,Tonnes/Hectare
454874,454873,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Maize,104.0,Cereals,Autumn,23.0,Hectare,100.0,Tonnes,4.348,Tonnes/Hectare
454875,454874,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Maize,104.0,Cereals,Summer,4598.0,Hectare,57592.0,Tonnes,12.525,Tonnes/Hectare
454876,454875,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Maize,104.0,Cereals,Total,4621.0,Hectare,57692.0,Tonnes,12.485,Tonnes/Hectare
454877,454876,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Masoor,205.0,Pulses,Rabi,6288.0,Hectare,5310.0,Tonnes,0.844,Tonnes/Hectare
454878,454877,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Mesta,1103.0,Fiber Crops,Kharif,6623.0,Hectare,86848.0,Tonnes,13.113,Tonnes/Hectare
454879,454878,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Moong(Green Gram),204.0,Pulses,Summer,235.0,Hectare,389.0,Tonnes,1.655,Tonnes/Hectare
454880,454879,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Peas & Beans (Pulses),213.0,Pulses,Rabi,446.0,Hectare,453.0,Tonnes,1.016,Tonnes/Hectare
454881,454880,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Potato,701.0,Vegetable,Rabi,21153.0,Hectare,555112.0,Tonnes,26.243,Tonnes/Hectare
454882,454881,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,71877.0,Hectare,107181.0,Tonnes,1.491,Tonnes/Hectare
454883,454882,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Rice,101.0,Cereals,Autumn,552.0,Hectare,1100.0,Tonnes,1.993,Tonnes/Hectare
454884,454883,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Rice,101.0,Cereals,Summer,47916.0,Hectare,181065.0,Tonnes,3.779,Tonnes/Hectare
454885,454884,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Rice,101.0,Cereals,Total,216057.0,Hectare,686046.0,Tonnes,3.175,Tonnes/Hectare
454886,454885,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Rice,101.0,Cereals,Winter,167589.0,Hectare,503881.0,Tonnes,3.007,Tonnes/Hectare
454887,454886,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Sesamum,1003.0,Oilseeds,Summer,84.0,Hectare,72.0,Tonnes,0.857,Tonnes/Hectare
454888,454887,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Sesamum,1003.0,Oilseeds,Total,119.0,Hectare,94.0,Tonnes,0.79,Tonnes/Hectare
454889,454888,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Sesamum,1003.0,Oilseeds,Winter,35.0,Hectare,22.0,Tonnes,0.629,Tonnes/Hectare
454890,454889,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Sugarcane,401.0,Sugar,Whole Year,18.0,Hectare,1494.0,Tonnes,83.0,Tonnes/Hectare
454891,454890,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Urad,203.0,Pulses,Kharif,901.0,Hectare,441.0,Tonnes,0.489,Tonnes/Hectare
454892,454891,2022-2023,West Bengal,19,Dakshin Dinajpur,310,Wheat,106.0,Cereals,Rabi,48347.0,Hectare,169893.0,Tonnes,3.514,Tonnes/Hectare
454893,454892,2022-2023,West Bengal,19,Darjeeling,309,Arhar/Tur,202.0,Pulses,Rabi,26.0,Hectare,41.0,Tonnes,1.577,Tonnes/Hectare
454894,454893,2022-2023,West Bengal,19,Darjeeling,309,Groundnut,1001.0,Oilseeds,Summer,44.0,Hectare,120.0,Tonnes,2.727,Tonnes/Hectare
454895,454894,2022-2023,West Bengal,19,Darjeeling,309,Jute,1102.0,Fiber Crops,Kharif,2543.0,Hectare,30539.0,Tonnes,12.009,Tonnes/Hectare
454896,454895,2022-2023,West Bengal,19,Darjeeling,309,Khesari,521.0,Spices,Rabi,101.0,Hectare,128.0,Tonnes,1.267,Tonnes/Hectare
454897,454896,2022-2023,West Bengal,19,Darjeeling,309,Linseed,1005.0,Oilseeds,Rabi,84.0,Hectare,34.0,Tonnes,0.405,Tonnes/Hectare
454898,454897,2022-2023,West Bengal,19,Darjeeling,309,Maize,104.0,Cereals,Autumn,4217.0,Hectare,10731.0,Tonnes,2.545,Tonnes/Hectare
454899,454898,2022-2023,West Bengal,19,Darjeeling,309,Masoor,205.0,Pulses,Rabi,86.0,Hectare,64.0,Tonnes,0.744,Tonnes/Hectare
454900,454899,2022-2023,West Bengal,19,Darjeeling,309,Mesta,1103.0,Fiber Crops,Kharif,23.0,Hectare,326.0,Tonnes,14.174,Tonnes/Hectare
454901,454900,2022-2023,West Bengal,19,Darjeeling,309,Moong(Green Gram),204.0,Pulses,Summer,78.0,Hectare,81.0,Tonnes,1.038,Tonnes/Hectare
454902,454901,2022-2023,West Bengal,19,Darjeeling,309,Peas & Beans (Pulses),213.0,Pulses,Rabi,137.0,Hectare,156.0,Tonnes,1.139,Tonnes/Hectare
454903,454902,2022-2023,West Bengal,19,Darjeeling,309,Potato,701.0,Vegetable,Rabi,1321.0,Hectare,33272.0,Tonnes,25.187,Tonnes/Hectare
454904,454903,2022-2023,West Bengal,19,Darjeeling,309,Potato,701.0,Vegetable,Summer,2820.0,Hectare,30668.0,Tonnes,10.875,Tonnes/Hectare
454905,454904,2022-2023,West Bengal,19,Darjeeling,309,Potato,701.0,Vegetable,Total,4141.0,Hectare,63940.0,Tonnes,15.441,Tonnes/Hectare
454906,454905,2022-2023,West Bengal,19,Darjeeling,309,Ragi,105.0,Cereals,Autumn,3012.0,Hectare,3163.0,Tonnes,1.05,Tonnes/Hectare
454907,454906,2022-2023,West Bengal,19,Darjeeling,309,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,435.0,Hectare,254.0,Tonnes,0.584,Tonnes/Hectare
454908,454907,2022-2023,West Bengal,19,Darjeeling,309,Rice,101.0,Cereals,Autumn,3353.0,Hectare,7630.0,Tonnes,2.276,Tonnes/Hectare
454909,454908,2022-2023,West Bengal,19,Darjeeling,309,Rice,101.0,Cereals,Summer,1773.0,Hectare,4563.0,Tonnes,2.574,Tonnes/Hectare
454910,454909,2022-2023,West Bengal,19,Darjeeling,309,Rice,101.0,Cereals,Total,26971.0,Hectare,65136.0,Tonnes,2.415,Tonnes/Hectare
454911,454910,2022-2023,West Bengal,19,Darjeeling,309,Rice,101.0,Cereals,Winter,21845.0,Hectare,52943.0,Tonnes,2.424,Tonnes/Hectare
454912,454911,2022-2023,West Bengal,19,Darjeeling,309,Sesamum,1003.0,Oilseeds,Summer,102.0,Hectare,86.0,Tonnes,0.843,Tonnes/Hectare
454913,454912,2022-2023,West Bengal,19,Darjeeling,309,Soyabean,1009.0,Oilseeds,Kharif,215.0,Hectare,153.0,Tonnes,0.712,Tonnes/Hectare
454914,454913,2022-2023,West Bengal,19,Darjeeling,309,Sugarcane,401.0,Sugar,Whole Year,10.0,Hectare,780.0,Tonnes,78.0,Tonnes/Hectare
454915,454914,2022-2023,West Bengal,19,Darjeeling,309,Urad,203.0,Pulses,Kharif,331.0,Hectare,225.0,Tonnes,0.68,Tonnes/Hectare
454916,454915,2022-2023,West Bengal,19,Darjeeling,309,Wheat,106.0,Cereals,Rabi,210.0,Hectare,637.0,Tonnes,3.033,Tonnes/Hectare
454917,454916,2022-2023,West Bengal,19,Hooghly,312,Arhar/Tur,202.0,Pulses,Rabi,39.0,Hectare,62.0,Tonnes,1.59,Tonnes/Hectare
454918,454917,2022-2023,West Bengal,19,Hooghly,312,Gram,201.0,Pulses,Rabi,49.0,Hectare,69.0,Tonnes,1.408,Tonnes/Hectare
454919,454918,2022-2023,West Bengal,19,Hooghly,312,Groundnut,1001.0,Oilseeds,Autumn,150.0,Hectare,349.0,Tonnes,2.327,Tonnes/Hectare
454920,454919,2022-2023,West Bengal,19,Hooghly,312,Groundnut,1001.0,Oilseeds,Rabi,250.0,Hectare,272.0,Tonnes,1.088,Tonnes/Hectare
454921,454920,2022-2023,West Bengal,19,Hooghly,312,Groundnut,1001.0,Oilseeds,Summer,20113.0,Hectare,60309.0,Tonnes,2.999,Tonnes/Hectare
454922,454921,2022-2023,West Bengal,19,Hooghly,312,Groundnut,1001.0,Oilseeds,Total,20513.0,Hectare,60930.0,Tonnes,2.97,Tonnes/Hectare
454923,454922,2022-2023,West Bengal,19,Hooghly,312,Horse-Gram,206.0,Pulses,Rabi,6.0,Hectare,3.0,Tonnes,0.5,Tonnes/Hectare
454924,454923,2022-2023,West Bengal,19,Hooghly,312,Jute,1102.0,Fiber Crops,Kharif,11643.0,Hectare,256229.0,Tonnes,22.007,Tonnes/Hectare
454925,454924,2022-2023,West Bengal,19,Hooghly,312,Khesari,521.0,Spices,Rabi,378.0,Hectare,404.0,Tonnes,1.069,Tonnes/Hectare
454926,454925,2022-2023,West Bengal,19,Hooghly,312,Maize,104.0,Cereals,Autumn,57.0,Hectare,212.0,Tonnes,3.719,Tonnes/Hectare
454927,454926,2022-2023,West Bengal,19,Hooghly,312,Maize,104.0,Cereals,Rabi,93.0,Hectare,694.0,Tonnes,7.462,Tonnes/Hectare
454928,454927,2022-2023,West Bengal,19,Hooghly,312,Maize,104.0,Cereals,Summer,189.0,Hectare,1247.0,Tonnes,6.598,Tonnes/Hectare
454929,454928,2022-2023,West Bengal,19,Hooghly,312,Maize,104.0,Cereals,Total,339.0,Hectare,2153.0,Tonnes,6.351,Tonnes/Hectare
454930,454929,2022-2023,West Bengal,19,Hooghly,312,Masoor,205.0,Pulses,Rabi,2619.0,Hectare,1042.0,Tonnes,0.398,Tonnes/Hectare
454931,454930,2022-2023,West Bengal,19,Hooghly,312,Mesta,1103.0,Fiber Crops,Kharif,53.0,Hectare,751.0,Tonnes,14.17,Tonnes/Hectare
454932,454931,2022-2023,West Bengal,19,Hooghly,312,Moong(Green Gram),204.0,Pulses,Summer,882.0,Hectare,1011.0,Tonnes,1.146,Tonnes/Hectare
454933,454932,2022-2023,West Bengal,19,Hooghly,312,Peas & Beans (Pulses),213.0,Pulses,Rabi,782.0,Hectare,832.0,Tonnes,1.064,Tonnes/Hectare
454934,454933,2022-2023,West Bengal,19,Hooghly,312,Potato,701.0,Vegetable,Rabi,91981.0,Hectare,2699031.0,Tonnes,29.343,Tonnes/Hectare
454935,454934,2022-2023,West Bengal,19,Hooghly,312,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,9458.0,Hectare,8947.0,Tonnes,0.946,Tonnes/Hectare
454936,454935,2022-2023,West Bengal,19,Hooghly,312,Rice,101.0,Cereals,Autumn,4515.0,Hectare,14374.0,Tonnes,3.184,Tonnes/Hectare
454937,454936,2022-2023,West Bengal,19,Hooghly,312,Rice,101.0,Cereals,Summer,59314.0,Hectare,199143.0,Tonnes,3.357,Tonnes/Hectare
454938,454937,2022-2023,West Bengal,19,Hooghly,312,Rice,101.0,Cereals,Total,246793.0,Hectare,816833.0,Tonnes,3.31,Tonnes/Hectare
454939,454938,2022-2023,West Bengal,19,Hooghly,312,Rice,101.0,Cereals,Winter,182964.0,Hectare,603316.0,Tonnes,3.297,Tonnes/Hectare
454940,454939,2022-2023,West Bengal,19,Hooghly,312,Sesamum,1003.0,Oilseeds,Summer,38106.0,Hectare,39715.0,Tonnes,1.042,Tonnes/Hectare
454941,454940,2022-2023,West Bengal,19,Hooghly,312,Sugarcane,401.0,Sugar,Whole Year,416.0,Hectare,32866.0,Tonnes,79.005,Tonnes/Hectare
454942,454941,2022-2023,West Bengal,19,Hooghly,312,Urad,203.0,Pulses,Kharif,3.0,Hectare,2.0,Tonnes,0.667,Tonnes/Hectare
454943,454942,2022-2023,West Bengal,19,Hooghly,312,Urad,203.0,Pulses,Rabi,90.0,Hectare,65.0,Tonnes,0.722,Tonnes/Hectare
454944,454943,2022-2023,West Bengal,19,Hooghly,312,Urad,203.0,Pulses,Total,93.0,Hectare,67.0,Tonnes,0.72,Tonnes/Hectare
454945,454944,2022-2023,West Bengal,19,Hooghly,312,Wheat,106.0,Cereals,Rabi,7.0,Hectare,21.0,Tonnes,3.0,Tonnes/Hectare
454946,454945,2022-2023,West Bengal,19,Howrah,313,Gram,201.0,Pulses,Rabi,9.0,Hectare,9.0,Tonnes,1.0,Tonnes/Hectare
454947,454946,2022-2023,West Bengal,19,Howrah,313,Groundnut,1001.0,Oilseeds,Rabi,2.0,Hectare,4.0,Tonnes,2.0,Tonnes/Hectare
454948,454947,2022-2023,West Bengal,19,Howrah,313,Groundnut,1001.0,Oilseeds,Summer,5091.0,Hectare,15552.0,Tonnes,3.055,Tonnes/Hectare
454949,454948,2022-2023,West Bengal,19,Howrah,313,Groundnut,1001.0,Oilseeds,Total,5093.0,Hectare,15556.0,Tonnes,3.054,Tonnes/Hectare
454950,454949,2022-2023,West Bengal,19,Howrah,313,Jute,1102.0,Fiber Crops,Kharif,3449.0,Hectare,88493.0,Tonnes,25.658,Tonnes/Hectare
454951,454950,2022-2023,West Bengal,19,Howrah,313,Khesari,521.0,Spices,Rabi,1807.0,Hectare,2231.0,Tonnes,1.235,Tonnes/Hectare
454952,454951,2022-2023,West Bengal,19,Howrah,313,Linseed,1005.0,Oilseeds,Rabi,22.0,Hectare,9.0,Tonnes,0.409,Tonnes/Hectare
454953,454952,2022-2023,West Bengal,19,Howrah,313,Maize,104.0,Cereals,Autumn,14.0,Hectare,88.0,Tonnes,6.286,Tonnes/Hectare
454954,454953,2022-2023,West Bengal,19,Howrah,313,Maize,104.0,Cereals,Rabi,39.0,Hectare,368.0,Tonnes,9.436,Tonnes/Hectare
454955,454954,2022-2023,West Bengal,19,Howrah,313,Maize,104.0,Cereals,Summer,57.0,Hectare,448.0,Tonnes,7.86,Tonnes/Hectare
454956,454955,2022-2023,West Bengal,19,Howrah,313,Maize,104.0,Cereals,Total,110.0,Hectare,904.0,Tonnes,8.218,Tonnes/Hectare
454957,454956,2022-2023,West Bengal,19,Howrah,313,Masoor,205.0,Pulses,Rabi,85.0,Hectare,70.0,Tonnes,0.824,Tonnes/Hectare
454958,454957,2022-2023,West Bengal,19,Howrah,313,Moong(Green Gram),204.0,Pulses,Summer,1647.0,Hectare,1405.0,Tonnes,0.853,Tonnes/Hectare
454959,454958,2022-2023,West Bengal,19,Howrah,313,Peas & Beans (Pulses),213.0,Pulses,Rabi,94.0,Hectare,109.0,Tonnes,1.16,Tonnes/Hectare
